2,0.206463589,0.3,0.5,0.816805837,0.956582073
3,1.679015521,0.3,0.5,0.869582809,1.370788922
4,1.978579488,0.3,0.5,1.101006519,1.367426922
5,2.147004201,0.3,0.5,1.120956994,1.240058559
6,1.896927779,0.3,0.5,1.332682866,1.87546901
7,2.377261055,0.3,0.5,0.848901265,0.791467652
8,2.664750014,0.3,0.5,0.987844996,0.38013588
9,3.484609359,0.3,0.5,1.251007,0.484743552
10,3.012917654,0.3,0.5,1.120152545,0.457942205
11,4.103713969,0.3,0.5,0.895055147,0.433402873
12,3.687264866,0.3,0.5,0.676712677,0.751468976
13,4.146384821,0.3,0.5,0.887178964,0.70155303
14,4.304627262,0.3,0.5,0.944426783,0.114331303
15,4.031185674,0.3,0.5,0.910808713,0.517328885
16,4.606500382,0.3,0.5,0.393084256,1.192240837
17,5.584950069,0.3,0.5,0.843108976,0.907143794
18,5.572048336,0.3,0.5,1.171563013,0.70597756
19,6.289392881,0.3,0.5,1.304323563,0.989801255
20,6.530032387,0.3,0.5,0.937990953,0.272084297
21,6.606491925,0.3,0.5,0.963177085,1.066727854
22,7.209975305,0.3,0.5,1.084329323,0.522981601
23,8.032100764,0.3,0.5,1.035557612,0.719104914
24,7.146862337,0.3,0.5,0.874379704,1.150787206
25,8.520479361,0.3,0.5,0.772167893,0.866525514
26,8.686163654,0.3,0.5,0.920518569,1.172105922
27,8.716939661,0.3,0.5,0.712175381,0.804257
28,8.6210023,0.3,0.5,1.161515289,1.26836855
29,8.894643598,0.3,0.5,0.855559899,0.636183348
30,8.797773219,0.3,0.5,0.767430764,0.425085502
31,9.170648048,0.3,0.5,0.767765545,1.359997559
32,9.398891544,0.3,0.5,1.562417642,0.353505588
33,10.84078072,0.3,0.5,1.255592555,0.513061342
34,10.55767233,0.3,0.5,0.845432035,1.506732602
35,10.68111798,0.3,0.5,1.110081127,0.342535498
36,11.96094336,0.3,0.5,0.898702747,1.634120655
37,11.32958311,0.3,0.5,1.364333847,0.692313409
38,11.43609631,0.3,0.5,0.81907139,0.846858463
39,11.96351881,0.3,0.5,1.177841234,1.548509766
40,12.49462759,0.3,0.5,0.645270756,0.914307298
41,13.13706505,0.3,0.5,1.281682874,1.060548902
42,13.1231035,0.3,0.5,1.16312941,0.616122803
43,13.65207136,0.3,0.5,1.161550238,2.107511656
44,13.34408288,0.3,0.5,1.217112095,0.963683224
45,13.25149711,0.3,0.5,1.112718836,0.68701923
46,14.04758353,0.3,0.5,1.012241657,-0.188522109
47,14.67384952,0.3,0.5,1.36100659,0.858675827
48,15.19087314,0.3,0.5,0.713231205,0.782646327
49,16.16872416,0.3,0.5,0.966688905,0.586038134
50,15.62193825,0.3,0.5,1.257911409,0.785549326
51,16.47448102,0.3,0.5,0.742178243,-0.258124085
52,14.91231035,0.3,0.5,0.90446121,0.474305825
53,16.3650618,0.3,0.5,0.810982222,0.325781068
54,16.68451331,0.3,0.5,0.310719869,0.902935407
55,16.90217137,0.3,0.5,1.186967013,0.648241346
56,16.45370928,0.3,0.5,1.321070331,0.603337774
57,16.58148875,0.3,0.5,1.137703295,1.12121272
58,17.24569562,0.3,0.5,1.174488183,0.672640474
59,17.37962207,0.3,0.5,1.348888146,1.165394804
60,18.18937469,0.3,0.5,1.219839946,0.580967949
61,17.82961771,0.3,0.5,0.666594909,-0.105169091
62,18.56464937,0.3,0.5,1.448807936,1.466834193
63,18.88490295,0.3,0.5,1.352561132,0.728989759
64,18.7605462,0.3,0.5,0.751143365,1.026627968
65,20.22644122,0.3,0.5,0.89970808,0.716378667
66,19.65042632,0.3,0.5,0.746240328,1.248903543
67,20.73289069,0.3,0.5,0.84538414,0.009559002
68,20.95461643,0.3,0.5,1.200236043,0.962366135
69,20.83310524,0.3,0.5,0.855378149,0.983883943
70,21.26118328,0.3,0.5,1.020923737,0.142173872
71,21.18846225,0.3,0.5,1.352740391,1.280854817
72,21.49082028,0.3,0.5,1.182069582,0.391622537
73,21.99641396,0.3,0.5,1.079579952,0.991443331
74,22.76593539,0.3,0.5,0.977118844,0.83121619
75,23.57120073,0.3,0.5,1.030915974,0.302019548
76,23.00691436,0.3,0.5,1.187155735,0.346631953
77,22.65556911,0.3,0.5,0.951967028,0.379358907
78,23.9551068,0.3,0.5,0.818825726,1.077892237
79,24.14029946,0.3,0.5,0.770106339,1.281048445
80,24.28417693,0.3,0.5,0.868422159,1.367264566
81,24.95144176,0.3,0.5,0.963620303,0.432893352
82,25.74550736,0.3,0.5,0.83351725,0.899188208
83,26.06454722,0.3,0.5,1.367773698,0.211541384
84,26.21757858,0.3,0.5,1.025259476,0.836126206
85,26.28448905,0.3,0.5,1.311053079,0.587142389
86,26.19392774,0.3,0.5,0.547688221,0.796414136
87,26.49643932,0.3,0.5,1.119503248,0.943498434
88,26.69198877,0.3,0.5,1.296479102,0.776029728
89,27.68343613,0.3,0.5,1.059684985,-0.13969916
90,28.35091021,0.3,0.5,0.903425125,0.711235516
91,27.90146877,0.3,0.5,0.454476488,0.407342601
92,27.37968721,0.3,0.5,0.866400517,0.199113384
93,28.66567766,0.3,0.5,1.007027847,1.089385295
94,27.94118622,0.3,0.5,1.059043516,0.746644083
95,28.97571868,0.3,0.5,0.935263377,1.000210443
96,29.01077763,0.3,0.5,0.806211827,0.845692273
97,29.28352103,0.3,0.5,0.777502317,0.850162881
98,29.33541465,0.3,0.5,1.009458323,1.062154052
99,30.9908672,0.3,0.5,0.853855565,0.611741907
100,30.6336274,0.3,0.5,0.976485527,-0.313319038
101,31.4911818,0.3,0.5,0.61982487,1.30733965
102,31.56255874,0.3,0.5,1.179953469,-0.033742629
103,31.71795087,0.3,0.5,1.041735857,0.942680615
104,31.27111173,0.3,0.5,0.983157528,0.515771606
105,31.9910572,0.3,0.5,0.678571413,0.924437705
106,31.96976802,0.3,0.5,1.306822747,1.262437058
107,32.85586694,0.3,0.5,1.113936417,1.007441136
108,32.88408908,0.3,0.5,0.784371667,0.467586969
109,33.36293031,0.3,0.5,1.100888638,1.034172257
110,33.59542835,0.3,0.5,0.772452567,0.369993486
111,34.55332491,0.3,0.5,1.748682265,1.706537795
112,34.02602857,0.3,0.5,1.009464508,0.999707355
113,35.05668007,0.3,0.5,1.124396582,0.41146324
114,34.73989311,0.3,0.5,1.294267107,0.432243887
115,35.23603437,0.3,0.5,1.306999497,0.958733138
116,36.12406613,0.3,0.5,1.033090093,1.296880485
117,35.87304571,0.3,0.5,1.127246271,0.320416468
118,34.96948183,0.3,0.5,1.14389733,0.058886023
119,36.31493678,0.3,0.5,0.633800973,-0.237697769
120,36.54017978,0.3,0.5,0.733192361,0.494487431
121,36.80074451,0.3,0.5,0.80088639,-0.147593066
122,36.22634749,0.3,0.5,0.735086284,1.807309526
123,37.82477642,0.3,0.5,1.282646999,1.078718664
124,37.75504822,0.3,0.5,1.220371577,0.909891615
125,37.34719067,0.3,0.5,0.782109697,0.140857695
126,37.91711183,0.3,0.5,0.797038663,1.537959122
127,38.65229906,0.3,0.5,0.697177156,2.083359974
128,38.86751919,0.3,0.5,1.124873235,1.359357181
129,39.72883585,0.3,0.5,0.45836399,0.814378439
130,39.64465384,0.3,0.5,0.912800579,0.387629382
131,39.38500295,0.3,0.5,0.701625233,0.573290511
132,40.5036377,0.3,0.5,0.785550689,1.29974424
133,40.51650785,0.3,0.5,0.711848383,1.600561023
134,41.09709573,0.3,0.5,0.769651141,0.01303248
135,40.54622745,0.3,0.5,0.393435128,0.268713334
136,40.09699394,0.3,0.5,0.920761435,1.529396053
137,41.03775324,0.3,0.5,1.463027824,0.88247045
138,42.16429737,0.3,0.5,1.099024449,1.252252064
139,41.50473434,0.3,0.5,1.040942029,0.224582969
140,42.195601,0.3,0.5,0.734609529,0.788420919
141,43.10864823,0.3,0.5,0.914598029,0.644273924
142,43.24592659,0.3,0.5,1.290038398,-0.162919098
143,42.94810279,0.3,0.5,0.988914662,1.477051623
144,43.8911122,0.3,0.5,1.027596847,0.568642368
145,43.15733991,0.3,0.5,0.859650296,-0.391805591
146,44.08895745,0.3,0.5,1.035865094,1.001649945
147,44.72290951,0.3,0.5,0.406364791,0.227200438
148,44.51661871,0.3,0.5,0.964621631,1.751086931
149,44.15621029,0.3,0.5,0.898547731,0.195453281
150,45.16190347,0.3,0.5,0.96612194,0.889251109
151,44.88961261,0.3,0.5,1.021636298,0.617689
